,Unnamed: 0,source,reference,translation,avg-score,z-score
3461,3461,"Průzkum mezi cestujícími prokázal, že více než dvacet procent jich vědomě nebo nevědomě proneslo zakázané předměty přes kontrolní stanoviště americké vládní agentury Transportation Security Administration na palubu letadla. Minimálně šest procent cestujících vstoupilo na palubu letadla s nožem nebo jiným ostrým předmětem.",a survey of passengers showed that more than twenty percent of them consciously or unknowingly banned items through the us department of transportation security administration s control station on board  with at least six percent of passengers boarding a plane with a knife or other sharp object ,a survey of airline passengers found that more than    per cent had knowingly or unknowingly smuggled prohibited items past the us transportation security administration checkpoints onto the aircraft  including at least   per cent who boarded the plane while unintentionally carrying prohibited knives or other bladed objects ,90.83817,0.90456903
3462,3462,Lathem pracoval na pozici docenta mikrobiologie a imunologie Severozápadní univerzity od roku 2007.,lathem worked for      as the associate professor of microbiology and immunology of the northwest university ,lathem has been an associate professor of microbiology and immunology at northwestern university since      ,22.358807,-2.096549
3463,3463,"Vrah řekl: ""On byl vážně naštvaný a po jeho útoku začala dívka křičet.""",the killer said   he was really upset and after the attack  the girl started screaming  ,the murderer said   he was really upset  and after he attacked her the girl started screaming  ,75.61807,0.23754591
3464,3464,To se ale Pekingu nedaří.,but that does not work for beijing ,it isn t doing anything for beijing  however ,68.70191,-0.065555826
3465,3465,"Z pohledu frančízy to ale vypadá, že někomu dochází dech.",from a franchise look  it looks like someone is breathing ,but as a franchise  it feels like it s running out of time ,64.86053,-0.23390508
3466,3466,Z terasy je nádherný výhled na moře.,from the terrace there is a wonderful view of the sea ,there is a wonderful view of the sea from the terrace ,74.17429,0.17427209
3467,3467,"Smyšlení rumunští tvůrci se nemýlili: činíme tak s vlastní kulturou, stejně jako s jejich.",invincible romanian creators are not mistaken  we do so with our own culture as well as with theirs ,the fictional romanian creators were not wrong  we even do it with our own recent history  and theirs ,62.041763,-0.3574378
3468,3468,"V oblasti Alberty bylo v té době stejné podnebí jako na dnešní Floridě a řeky a oceány se táhly mnohem dál do vnitrozemí, než je tomu dnes.",in the area of alberta  the climate was the same as today s florida  and the rivers and oceans stretched much further inland than it is today ,at that time  alberta was as warm as south florida is today  and rivers and oceans likely spread far further inland than they do now ,108.70124,1.6874205
3469,3469,"Přesto, že podezřelí zůstávají po desítky let na svobodě, přívrženci občanských práv tvrdí, že oba důvody lynčování - politika a sex - byly známy všem obyvatelům města.",despite the fact that the suspects remain for free for decades  civil rights adherents claim that both reasons for lynching   politics and sex   were known to all city residents ,though the suspects have remained at large for decades  civil rights activists say the twin motivations for the lynchings were always well known throughout town  politics and sex ,57.52128,-0.5555487
3470,3470,Informovali o tom pracovníci Českého hydrometeorologického ústavu.,the staff of the czech hydrometeorological institute informed about it ,the announcement was made by the staff of the czech hydrometeorological institute ,64.86908,-0.23353025
3471,3471,Následné testy nás přivedou o krok blíž k plnému porozumění benefitů PrEP.,subsequent tests will take us a step closer to a full understanding of prep benefits ,this trial will take us one step closer to fully understanding the benefits of prep ,115.57553,1.9886873
3472,3472,"Ovládat by měl i zkrachovalou firmu Heavy Machinery Services, dříve Legios, která dluží přes tři miliardy korun.",heavier machinery services  formerly legios  owed more than three billion crowns ,it should also control heavier machinery services  formerly legios  which owes over three billion crowns ,78.03725,0.34356657
3473,3473,Všechny ty tresty či jen úvahy mají svou racionalitu.,all these punishments or considerations have their rationality ,all these punishments and considerations have their own rationality ,84.3689,0.621052
3474,3474,"Získáme tak celkový obraz, který předneseme u soudu.'",so we get the overall picture we bring to court   ,this helps build a picture of the situation for the court to consider when we present our case to them  ,64.56196,-0.24698989
3475,3475,Energie v místnosti je najednou lepší; nepřátelství nahradí pocit sblížení.,the energy in the room is suddenly better  hostility replaces the feeling of rapprochement ,and just like that the energy in the room shifts  a sense of camaraderie replaces the discomfort ,94.38107,1.0598371
3476,3476,"Hrozilo jí až 20 let odnětí svobody, její právníci však argumentovali tím, že ona a Roy trpěli duševní chorobou.",she was threatened with up to    years of imprisonment  but her lawyers argued that she and roy suffered mental illness ,she had faced a maximum sentence of    years  but her legal team argued that both she and mr roy suffered from mental illness ,99.831985,1.2987242
3477,3477,"Úchvatné sídlo o rozloze 5 akrů na karibském ostrově Svatý Martin disponuje 12 plnohodnotnými koupelnami, 11 ložnicemi, mnoha jídelnami, posilovnou a jinými místnostmi.",an impressive   acre estate on the caribbean island of st  martin has    full bathrooms     bedrooms  a variety of dining rooms  a gym and other rooms ,it consists of amazing   acre estate on the caribbean island of st  martin  with    fully equipped bathrooms     bedrooms  numerous dining rooms  a gym and other rooms ,89.9926,0.86751163
3478,3478,"Skutečností je, že pouhé dva měsíce po říjnové inauguraci Jakowiho zažila Paniai velký šok.",the fact is that just two months after the october inauguration of jakowi  paniai experienced a great shock ,in fact  paniai suffered a nadir just two months after jokowi s october inauguration ,85.433495,0.6677082
3479,3479,Přijetí zákona by přineslo nemalé finanční nároky.,adopting the law would bring considerable financial demands ,adopting the law would necessitate considerable financial demands ,72.549164,0.103050545
3480,3480,"Ani tehdy nevypovídal jako podezřelý, pouze jako svědek.",he never spoke as a suspect  only as a witness ,he didn t testified as a suspect  however  only as a witness ,77.6703,0.32748523
3481,3481,Carterová byla ponechána na svobodě až do rozhodnutí.,carter was left to freedom until the decision ,carter was allowed to remain free pending an appeal ,118.895,2.1341634
3482,3482,"Vzteklí obyvatelé čtvrti napadli správní radu města Solihull s tím, že ‚není schopna problém vyřešit'.",the rabid neighborhood residents attacked solihull s city council  not being able to solve the problem ,furious residents have savaged solihull council saying it was  useless at dealing with the problem  ,37.18547,-1.4467684
