,Unnamed: 0,source,reference,translation,avg-score,z-score
4015,4015,Now it is important that this trial is rolled out as quickly as possible across the country to protect individuals who are exposed to HIV and help take us one step closer to ending the spread of HIV in society.',nyt on t rke    ett  t m  oikeudenk ynti py rinyt pois niin nopeasti kuin mahdollinen yli maan suojella yksil j   jotka altistuvat hiv un ja auttavat ottamaan meille yksi askeletta lopettamaan laajuuden hiv sta yhteiskunnassa   ,nyt on t rke    ett  kokeilu k ynnistet  n mahdollisimman pian koko maassa  n in voimme suojella hiv lle altistuvia ja p  st  taas askeleen l hemm ksi tilannetta  jossa hiv n levi minen yhteiskunnassa on onnistuttu pys ytt m  n  ,31.46079,-0.82533973
4016,4016,The local population is particularly enraged by tourists travelling on cruise ships.,paikallisv est  on erityisen raivostunut matkailijoiden kanssa matkustaen risteilyaluksissa ,paikallisten raivo kohdistuu erityisesti risteilyalusten edustamaan turismin muotoon ,61.171104,0.5651404
4017,4017,"At six long episodes, it drags, and the comedy isn't fast or frequent enough.",kuudella pitk ll  jaksolla  se hidastelee  eik  komedia ei ole nopea tai riitt v n usein toistuva ,kuusi pitk   jaksoa ovat liian pitki   eik  sarjan huumori ole riitt v n nopeaa eik  runsasta ,69.037285,0.9332876
4018,4018,"Hannu Manninen's Olympic project starts with a huge setback – ""It's tough""",hannu manninen olympialaisen hanke alkaa  jolla on valtava takaisku    se on kovaa  ,hannu mannisen olympiaprojekti alkoi valtavalla takaiskulla    kova paikka ,54.186714,0.23826218
4019,4019,And many people aren't weird or offensive until the free market gives them the permission to be so.,ja monet ihmiset ole outoja tai hy kk  v  kunnes vapaa markkina antaa niille luvan olla niin ,ja moni alkaa k ytt yty  oudosti tai loukkaavasti vasta sitten  kun markkinat antavat siihen luvan ,23.357008,-1.204607
4020,4020,"New York was joined in the case by California, Connecticut, Delaware, Illinois, Iowa, Maine, Massachusetts, Minnesota, New Mexico, Oregon, Pennsylvania, Rhode Island, Vermont and Washington, and the District of Columbia.",new york yhdisti tapauksessa kalifornia  connecticut  delaware  illinois  iowa  maine  massachusetts  minnesota  new mexico  oregon  pennsylvania  rhode island  vermont ja washington  ja district of columbia ,new yorkin lis ksi kanteessa olivat mukana kalifornia  connecticut  delaware  illinois  iowa  maine  massachusetts  minnesota  new mexico  oregon  pennsylvania  rhode island  vermont  washington ja district of columbia ,80.74938,1.4814285
4021,4021,So it's really just the importance of drawing on that home support and thriving on the fact that we're back at the Olympic Stadium.,niinp  se on todella juuri merkitys piirt misen tuossa kodissa tuki ja menestyen tosiasiassa  ett  me olemme takaisin olympiastadioissa ,on t rke   nauttia kotiyleis n tuesta ja siit   ett  olemme taas olympiastadionilla ,30.964327,-0.8485749
4022,4022,Prosecutor General of Venezuela demands justice when appointing new delegates,venezuelan valtakunnansyytt j  vaatii oikeudenmukaisuutta nimitt ess  n uusia valtuutettuja ,venezuelan valtionsyytt j  vaatii oikeutta est m  n maan uuden edustajiston nimitt misen,53.94764,0.22707318
4023,4023,Grönlund said that the ship will also be a few hours late when returning from Tallinn.,gra nlund sanoi  ett  laiva on my s muutamia tunteja my h  n palattaessa tallinnasta ,gr nlund sanoo  ett  laiva my h styy my s tallinnan paluumatkalta pari tuntia ,70.28041,0.9914675
4024,4024,"""I proposed, and we got married in two weeks"", Raija says laughing.",ehdotin  ja me tulimme avioitutuksi kahtena viikkona   raija sanoo nauravani ,min  kosin  ja se oli naimisiin menoa kahdessa viikossa  raija nauraa ,45.841988,-0.15228157
4025,4025,"When Rhodes arrived a decade later, staff were only starting to tackle the archive, which he describes as ""hundreds of years of aristocrats going: 'Oh, stick it in the loft'.""",kun rhodoslainen saapui vuosikymment  my hemmin  henkil st t alkoivat vain k ymaan k siksi arkistoon  mihin h n kuvailee  satoja aristokraattien vuosista  jotka menee   oh  juuttuu se parvella    ,kun rhodes saapui paikalle kymmenisen vuotta my hemmin  s  ti n henkil kunta oli vasta aloittamassa arkiston l pik ynti   rhodes kuvailee  ett  arkistoja oli pidetty satoja vuosia samalla menetelm ll   viem ll  kaikki ylim  r inen ullakolle ,6.6510143,-1.9864684
4026,4026,"Alan K. Cubbage, the vice president for university relations, said in an emailed statement that Lathem is now on administrative leave and has been banned from entering Northwestern University campuses.",k   cubbage alan  varapresidentti yliopiston suhteisiin  sanoi meilatussa lausunnossa  ett  lathem on nyt hallintolomassa ja on kieltetty menem st  northwesternien universityin kampuksiin ,yliopiston yhteiskuntasuhteista vastaava vararehtori alan k  cubbage totesi s hk postitse l hett m ss  n lausunnossa  ett  lathem on nyt hallinnollisella vapaalla ja h nelt  on kielletty p  sy northwestern yliopiston kampuksille ,85.36351,1.6973755
4027,4027,British inventor microchips himself to get into house and car with a wave of hand,brittil isi  keksij  mikrosiruja itse saada taloon ja autoon k den aallolla ,brittil inen keksij  mikrosirutti itsens  p  st kseen kotiinsa ja autoonsa k den heilautuksella,10.325751,-1.8144861
4028,4028,"""It can walk faster than we could ever imagine.""",se voi k vell  nopeammin kuin me voisimme koskaan kuvitella    ,se pystyy k velem  n nopeammin kuin voisimme ikin  kuvitella ,57.833374,0.40893045
4029,4029,The competition was won by Jamie Anderson from the USA.,kilpailu voitti jamie anderson usa sta ,naisten kisan voitti yhdysvaltain jamie anderson ,57.69052,0.40224478
4030,4030,"There are drug-traffickers, politicians, businesspeople, journalists suspected of being on the payroll of the government or the cartels, a catalog of villains who make the job of covering Mexico's chaos perilous.",on huumeiden salakuljettajia  poliitikkoja  liikemiest   journalisteja ep ill  n olemasta hallituksen tai kartellien palkkalista  sellaisten roistojen luettelo  jotka tekev t ty n kattamasta meksikon kaaoksen vaarallisiksi ,taululle kirjoitetaan sellaisten huumekauppiaiden  poliitikkojen  liikemiesten ja toimittajien nimi   joiden ep ill  n olevan hallituksen tai huumekartellien palkkalistoilla  he ovat rikollisia  jotka tekev t meksikon kaaoksesta uutisoinnin hengenvaaralliseksi ,43.51696,-0.2610958
4031,4031,PSG was handed a fine of 60 million euros (then $82 million) - that was later reduced to 20 million euros - and ordered to limit its Champions League squads to 21 players for the 2014-15 season instead of the normal 25.,psg siirrettiin    miljoonasta eurosta sakon  sitten     miljoonaa    tuo v hennettiin my hemmin    miljoonaan euroon   ja tilattiin rajaavan sen mestaruusliigan ryhmi     pelaajalle         kaudelle sijasta normaalin    ,psg sai    miljoonan euron sakon  joka pienennettiin my hemmin    miljoonaan euroon  lis ksi seura m  r ttiin rajoittamaan mestarien liigan ryhm ns     pelaajaan kaudelle           tavanomaisen    pelaajan sijaan ,49.238754,0.0066914037
4032,4032,"According to Lullaby Trust, there is no evidence that the maternity package reduced the risk of sudden infant death,",lullaby trustin mukaan ei ole ei evidenssi   ett   itiys paketti v henti  killisen lapsikuoleman riski  ,lullaby trustin mukaan ei ole mit  n n ytt   siit   ett   itiyspakkaus v hent isi k tkytkuoleman riski  ,65.39616,0.7628782
4033,4033,"According to Statistics Finland, the average monthly earnings of financial and investment advisors are several thousands of euros, including fees, fringe benefits and profit-based bonuses.",tilasto finlandin mukaan keskim  r iset kuukausittaiset ansiot taloudellisten ja investointip  neuvonantajat on monia tuhansia euroista  mukaan lukien k sittelymaksuja  reuna etuja ja voittoon perustuvia bonuksia ,tilastokeskuksen mukaan rahoitus  ja sijoitusneuvojat tienaavat keskim  rin kuukaudessa useita tuhansia euroja provisiot  luontoisedut ja tulospalkkiot mukaan lukien ,61.670654,0.58852
4034,4034,"However, the fighter was happy to see that the fight was rescheduled.",kuitenkin taistelija oli iloisessaan n hd   ett  taistelu laatinut uusi aikataulu ,ottelija on kuitenkin tyytyv inen  ett  kamppailulle saatiin uusi ajankohta ,40.303963,-0.41146812
4035,4035,"Last summer, the Supreme Court sentenced the six-time Paralympic gold medallist to six years of imprisonment for the murder of his girlfriend Reeva Steenkamp.",viime kes  supreme court tuomitsi kuusinkertainen paralympic kulta mitalistin kuuteen vangitsemisen vuoteen h nen murhasta tytt yst v lt  reeva steenkampista ,viime kes n  korkein oikeus tuomitsi kuusinkertaisen paralympialaisten kultamitalistin kuudeksi vuodeksi vankilaan tytt yst v ns  reeva steenkampin murhasta ,21.031334,-1.3134514
4036,4036,"It's important to change their routines, they are told.",on t rke   muuttaa niiden rutiinit  ne kerrotaan ,toimittajia on kehotettu muuttamaan p ivitt isi  rutiinejaan ,4.802726,-2.0729709
4037,4037,"In an artist statement written on the gallery's wall, Manning's super-sized signature below it (the ""i"" in her last name dotted with a heart), called for an end to the ""automatic factionalism that gender, race, sexuality, and culture have been the basis of.""",taiteilijan lausunnossa kirjoitetaan galleriassa sein ss   manningissa superkokoisessa allekirjoituksessa alempana sill   llll min   h nen viimeisess  nimess  sirotteli syd mell    vaatittu loppua  automaattiseen puolueellisuuteen  jonka sukupuoli  kilpailu  seksuaalisuus  ja kulttuuri on ollut perusta    ,gallerian sein ll  on taiteilijan lausunto ja sen alla manningin suuri nimikirjoitus  jossa sukunimen i n pisteen  on syd n  lausunnossaan taiteilija vaatii loppua  automaattiselle jaottelulle  johon sukupuoli  rotu  seksuaalisuus ja kulttuuri ovat perustuneet  ,20.40009,-1.3429945
4038,4038,"The town of some 19,000 people consists of wooden houses ringed by bamboo fencing, corrugated iron roofs transformed by rust into varying tawny shades.",kaupunki noin        ihmisten k sitt   puiset talot  jotka soitteli bambun aitaaminen  uurteiset rauta katot muunti ruoste vaihdelemista kellanruskeita varjoja ,noin        asukkaan kaupungissa on bambuaitojen ymp r imi  puutaloja  joiden aaltopeltikatot ruoste on v rj nnyt kellanruskeiksi ,29.12489,-0.9346629
4039,4039,"According to Phelim Kine, Deputy Asia Director of Human Rights Watch, Jokowi's election campaign pledges to lift reporting restrictions to boost transparency and development have not been realized.",phelim kinien mukaan deputy asia human rights watchin director  jokowin vaalikampanja pantit nostaa raportoida rajoituksia voimistamaan avoimuutta eik  kehityst  ei ole tajuttu ,human rights watch  j rjest n aasian apulaisjohtajan phelim kinen mukaan jokowi ei ole pit nyt vaalilupauksiaan  h n ei ole lis nnyt l pin kyvyytt  eik  edist nyt kehityst  poistamalla uutisoinnin rajoituksia ,71.83455,1.0642031
4040,4040,The tortoise escaped from the Shibukawa zoo located in Okayama in western Japan on Tuesday morning.,kilpikonna pakeni shibukawasta el intarhasta sijoitettiin okayamassa l ntisess  japanissa tiistaiaamuna ,kilpikonna karkasi okayamassa l ntisess  japanissa sijaitsevasta shibukawan el intarhasta tiistaiaamuna ,52.859222,0.17613389
4041,4041,"Two cars collided in Eura – nine people in the two cars, three seriously injured",kaksi autoa  joka t rm ttiin euraan   yhdeks n ihmist  kahdessa autossa  kolmeen vakavasti loukkaantui ,kaksi henkil autoa t rm si eurassa   autoissa yhdeks n ihmist   kolme loukkaantui vakavasti,70.34472,0.99447715
4042,4042,"""The Government is not willing to handle the act, as there are disagreements over the amendments within the Government"", says Frank Johansson, director of Amnesty Finland.",hallitus ole halukasta k sitell  tekoa  kuten on erimielisyyksi  korjausten yli hallituksen sis ll    sanoo frankin johansson  amnesty finlandin johtaja ,hallitus ei halua nostaa sit  p yd lle  koska hallituksen sis ll  on erimielisyyksi  lain muuttamisesta   kertoo amnestyn suomen osaston toiminnanjohtaja frank johansson ,61.684433,0.58916485
4043,4043,"Then again, the US Congress was remarkably unanimous in passing the bill. However, it was told that accepting the bill was much more difficult for the president.",sitten taas us congress oli huomattavan yksimielinen ohitettaessa lakiesityksen  kuitenkin kerrottiin  ett  hyv ksy  lakiesityksen oli paljon vaikeampi presidentille ,kongressi tosin hyv ksyi lain huomattavan yksimielisen   mutta presidentille lain hyv ksyminen oli kerrotun mukaan huomattavasti hankalampaa ,53.80973,0.22061886
4044,4044,Chief Communications Officer of the Chicago Police Department Anthony Guglielmi said he strongly encourages the suspects to surrender to authorities.,p  llikk  kommunikaatiot officer chicago police department anthony guglielmi sanoi  ett  h n vahvasti rohkaisee ep iltyj  luovuttamaan viranomaisiin ,chicagon poliisilaitoksen tiedotusp  llikk  anthony guglielmi sanoi  ett  h n kehottaa ep iltyj  vakavasti antautumaan viranomaisille ,65.48755,0.76715547
4045,4045,"After, the flood, now everything floats"", Soini writes.",sen j lkeen kun tulva  nyt kaikki kelluu   soini kirjoittaa ,sen j lkeen tuli vedenpaisumus  nyt kaikki kelluu  soini kirjoittaa ,65.21341,0.75432545
4046,4046,"Here, the Unknown Soldier refers to the film which premiers in the autumn and its marketing.",t ss  unknown soldier viittaa elokuvaan  joihin p  ministerit syksyll  ja sen markkinointi   ,tuntematon sotilas viittaa n iss  syksyll  ensi iltansa saavaan elokuvaan ja leffan markkinointiin ,47.04976,-0.095756344
4047,4047,"There is going to be new US immigration plan to modify Green Card rules, President Donald Trump said, quoted by the media.",aikkoo olla uuden usa n maahanmuutto suunnitelma muokata vihre  kortti johtaa  president donald trump sanoi  siteerasi media ,presidentti donald trump ilmoitti tiedotusv lineiden mukaan  ett  pysyv n oleskeluluvan eli green cardin s  nt j  muutetaan uudella maahanmuuttosuunnitelmalla ,84.92309,1.6767633
4048,4048,"Her body was found along with a note purportedly signed by the Zetas cartel: ""Here I am because of my reports.""",h nen eli  ns  l ydettiin huomautuksen kanssa v itetysti allekirjoitti zetasin kartelli   t ss  min  olen raporttin johdosta    ,h nen ruumiinsa luona oli zetas kartellin allekirjoittama viesti   olen t ss  kirjoitusteni vuoksi  ,32.136284,-0.7937258
4049,4049,"When Trump goes, the next Republican candidate will merely have to be sane to qualify as an immeasurable improvement.",kun trump menee  seuraava republikaaninen ehdokas pelk st  n t ytyy olla tervej rkinen p tev ity  mittaamattomana parannuksena ,kun trumpin kausi on ohi  republikaanien seuraavan presidenttiehdokkaan tarvitsee olla vain selv j rkinen  ja se tuntuu heti huomattavalta parannukselta ,46.5651,-0.118438914
4050,4050,"Beneath the massive portrait of their newspaper's fallen founder, his middle finger displayed for all of Sinaloa to see, the staff of Riodoce was following in his footsteps.",alla massiivisen heid n muotokuvan sanomalehden pudonneen perustajan  h nen keskimm isen sormen n kkyi kaikesta sinaloasta n hd   riodocen henkil st  seurasi h nelle askeleisiin ,riodocen toimitus jatkoi lehden murhatun perustajan perinnett  t m n massiivisen muotokuvan alla  jossa mies n ytt   keskisormea koko sinaloalle ,40.99164,-0.37928402
